adsh,tag,version,coreg,ddate,qtrs,uom,value,footnote
0001558370-18-009359,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20180930,0,USD,5148000,
0001052918-18-000421,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20171231,0,USD,363810,
0001052918-18-000421,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20180930,0,USD,471381,
0001536577-18-000015,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20171231,0,USD,24415000,
0001536577-18-000015,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20180930,0,USD,35360000,
0001536577-18-000015,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,SierraTotalReturnFund,20171231,0,USD,1744000,
0001536577-18-000015,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,SierraTotalReturnFund,20180930,0,USD,703000,
0001688016-18-000026,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20171231,0,USD,2157000,
0001688016-18-000026,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20180930,0,USD,2740000,
0001493225-18-000103,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20180930,0,USD,32537000,
0001493225-18-000103,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20171231,0,USD,29214000,
0001015328-18-000212,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20170930,0,USD,440034000,
0001015328-18-000212,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20171231,0,USD,537244000,
0001015328-18-000212,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20180930,0,USD,664885000,
0000075208-18-000118,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,38510000,
0000075208-18-000118,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,34371000,
0001387131-18-006141,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,195641,
0001387131-18-006141,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,32811,
0001014897-18-000127,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,26415,
0001014897-18-000127,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,33084,
0001014897-18-000136,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,120565,
0001014897-18-000136,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,0,
0001511164-18-000680,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,25138,
0001511164-18-000680,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,24005,
0000895728-18-000065,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,CAD,7599000000,
0000895728-18-000065,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,CAD,9518000000,
0000894081-18-000151,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,101205000,
0000894081-18-000151,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,99728000,
0001007587-18-000033,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,58342000,
0001007587-18-000033,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,36430000,
0000106455-18-000080,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,119503000,
0000106455-18-000080,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,121489000,
0001144204-18-056770,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,509068000,
0001144204-18-056770,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,574260000,
0001702744-18-000064,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20180831,0,USD,15875000,
0001702744-18-000064,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20170831,0,USD,15042000,
0001640334-18-001892,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20180630,0,USD,4579,
0001511164-18-000592,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20180630,0,USD,18035,
0001511164-18-000592,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,24005,
0000100517-18-000028,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,UnitedAirLinesInc,20180930,0,USD,590000000,
0000100517-18-000028,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,UnitedAirLinesInc,20171231,0,USD,581000000,
0000100517-18-000028,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,585000000,
0000100517-18-000028,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,576000000,
0001627014-18-000051,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,43900000,
0001627014-18-000051,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,65000000,
0001321646-18-000153,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,98386000,
0001321646-18-000153,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,119624000,
0001561660-18-000133,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,57360000,
0001561660-18-000133,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,53615000,
0001338065-18-000025,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,1808000000,
0001338065-18-000025,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,1488000000,
0001558370-18-008527,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,310000,
0001558370-18-008527,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,747000,
0001583648-18-000074,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,5981000,
0001583648-18-000074,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,6170000,
0000892482-18-000097,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,1841000,
0000892482-18-000097,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,3878000,
0001144204-18-057978,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,25112000,
0001144204-18-057978,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,22805000,
0001093557-18-000230,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,135400000,
0001093557-18-000230,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,87200000,
0001349436-18-000032,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,54957000,
0001349436-18-000032,AccountsPayableAndOtherAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,75191000,
0000916365-18-000114,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,683672000,
0000916365-18-000114,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,576568000,
0000916365-18-000114,AccountsPayableCurrent,us-gaap/2017,,20170930,0,USD,609883000,
0000873044-18-000110,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,8060000,
0000873044-18-000110,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,18297000,
0001034054-18-000018,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,32087000,
0001034054-18-000018,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,33334000,
0000717423-18-000048,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,595916000,
0000717423-18-000048,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,622577000,
0001703056-18-000083,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,206135000,
0001703056-18-000083,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,187695000,
0000101778-18-000118,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,1479000000,
0000101778-18-000118,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,1395000000,
0001124796-18-000042,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,13779000,
0001124796-18-000042,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,12920000,
0001558370-18-009023,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,53005000,
0001558370-18-009023,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,66423000,
0001144204-18-058340,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,578000,
0001144204-18-058340,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,714000,
0001104659-18-067003,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,81263000,
0001104659-18-067003,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,90673000,
0001504461-18-000053,AccountsPayableCurrent,us-gaap/2017,,20180331,0,USD,852839000,
0001504461-18-000053,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,1045415000,
0001104659-18-066990,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,3996000,
0001104659-18-066990,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,2018000,
0001558370-18-009048,AccountsPayableCurrent,us-gaap/2017,,20170930,0,USD,17631552,
0001558370-18-009048,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,20826834,
0001104659-18-067032,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,11116000,
0001104659-18-067032,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,12842000,
0001499807-18-000117,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,27663000,
0001499807-18-000117,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,20495000,
0001386278-18-000052,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,30205000,
0001386278-18-000052,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,34863000,
0001131096-18-000214,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,2900000,
0001131096-18-000214,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,10600000,
0001628280-18-014003,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,11097000,
0001628280-18-014003,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,20577000,
0000896841-18-000145,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,33593000,
0000896841-18-000145,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,30160000,
0001022652-18-000078,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,31580000,
0001022652-18-000078,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,29332000,
0001628280-18-014020,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,52990000,
0001628280-18-014020,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,66302000,
0001031029-18-000084,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,24898000,
0001031029-18-000084,AccountsPayableCurrent,us-gaap/2017,,20180331,0,USD,20672000,
0001558370-18-009196,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,42362000,
0001558370-18-009196,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,37105000,
0001005201-18-000014,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,17394000,
0001005201-18-000014,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,14732000,
0001628280-18-014128,AccountsPayableCurrent,us-gaap/2017,,20170930,0,USD,102906000,
0001628280-18-014128,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,66955000,
0001628280-18-014128,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,94636000,
0001653653-18-000018,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,31848000,
0001653653-18-000018,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,21626000,
0001467623-18-000020,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,27900000,
0001467623-18-000020,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,31900000,
0001558370-18-009087,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,8529000,
0001558370-18-009087,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,9884000,
0001558370-18-009164,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,316486,
0001558370-18-009164,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,1502054,
0001558370-18-009175,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,726000,
0001558370-18-009175,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,991000,
0001297184-18-000050,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,22668000,
0001297184-18-000050,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,16629000,
0001505155-18-000012,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,4139000,
0001505155-18-000012,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,3887000,
0001104659-18-067274,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,90800000,
0001104659-18-067274,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,100000000,
0001387131-18-006055,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,2919120,
0001387131-18-006055,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,3457149,
0001558370-18-009197,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,4222159,
0001558370-18-009197,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,6931292,
0000878004-18-000024,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,11146309,
0000878004-18-000024,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,7420279,
0000726513-18-000024,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,41955000,
0000726513-18-000024,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,48319000,
0001040161-18-000030,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,2187000,
0001040161-18-000030,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,1436000,
0001104659-18-067133,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,2622000,
0001104659-18-067133,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,4149000,
0001371285-18-000223,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,2163000,
0001371285-18-000223,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,2716000,
0001102993-18-000152,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,6603000,
0001102993-18-000152,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,5481000,
0001628280-18-014124,AccountsPayableCurrent,us-gaap/2017,,20161231,0,USD,80584000,
0001628280-18-014124,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,66955000,
0001260221-18-000070,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,173603000,
0001260221-18-000070,AccountsPayableCurrent,us-gaap/2017,,20170930,0,USD,148761000,
0001047469-18-007166,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,195743000,
0001047469-18-007166,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,212868000,
0001056087-18-000094,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,30478000,
0001056087-18-000094,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,31856000,
0001104659-18-067400,AccountsPayableCurrent,us-gaap/2017,,20161231,0,USD,1895000,
0001104659-18-067400,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,2427000,
0000034563-18-000055,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,73860000,
0000034563-18-000055,AccountsPayableCurrent,us-gaap/2017,,20180630,0,USD,56603000,
0001049521-18-000045,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,25726000,
0001049521-18-000045,AccountsPayableCurrent,us-gaap/2017,,20180630,0,USD,21323000,
0001104659-18-066991,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,48558000,
0001104659-18-066991,AccountsPayableCurrent,us-gaap/2017,,20180630,0,USD,56767000,
0000809248-18-000076,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,22491000,
0000809248-18-000076,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,29245000,
0001174922-18-000175,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,315959000,
0001174922-18-000175,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,285437000,
0001104659-18-066648,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,1715000,
0001104659-18-066648,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,2311000,
0001289636-18-000047,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,2879156,
0001289636-18-000047,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,1780977,
0001469367-18-000086,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,136064000,
0001469367-18-000086,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,115193000,
0000906553-18-000058,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,93881000,
0000906553-18-000058,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,106323000,
0001169652-18-000106,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,1868000,
0001169652-18-000106,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,7243000,
0001628280-18-013985,AccountsPayableCurrent,us-gaap/2017,,20180630,0,USD,68221000,
0001628280-18-013985,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,69281000,
0001193125-18-322618,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,428800000,
0001193125-18-322618,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,437700000,
0000028823-18-000164,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,554700000,
0000028823-18-000164,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,562200000,
0001104659-18-066982,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,60506,
0001104659-18-066982,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,14106,
0001163609-18-000026,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,2203473,
0001163609-18-000026,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,1932758,
0000320017-18-000122,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,447219,
0000320017-18-000122,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,1343089,
0001016125-18-000170,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,12107000,
0001016125-18-000170,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,16099000,
0001626199-18-000018,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,440000,
0001626199-18-000018,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,193000,
0001065059-18-000042,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,14600000,
0001065059-18-000042,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,79400000,
0001303652-18-000043,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,3817000,
0001303652-18-000043,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,4448000,
0000878526-18-000161,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,20595000,
0000878526-18-000161,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,25242000,
0001558370-18-008863,AccountsPayableCurrent,us-gaap/2017,,20180630,0,USD,45900000,
0001558370-18-008863,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,41900000,
0001104659-18-066980,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,2571000,
0001104659-18-066980,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,2569000,
0001558370-18-008869,AccountsPayableCurrent,us-gaap/2017,,20180630,0,USD,45900000,
0001558370-18-008869,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,41900000,
0001524223-18-000037,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,1828000,
0001524223-18-000037,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,1612000,
0001104659-18-067000,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,323000000,
0001104659-18-067000,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,312000000,
0001593548-18-000039,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,12094000,
0001593548-18-000039,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,11407000,
0001114220-18-000104,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,15090000,
0001114220-18-000104,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,6474000,
0001651308-18-000003,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,85552000,
0001651308-18-000003,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,69779000,
0001104659-18-066941,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,245910000,
0001104659-18-066941,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,278914000,
0001558370-18-009001,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,11679000,
0001558370-18-009001,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,5684000,
0001285819-18-000014,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,8847000,
0001285819-18-000014,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,6691000,
0001418135-18-000035,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,2229000000,
0001418135-18-000035,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,1580000000,
0000769520-18-000014,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,197750000,
0000769520-18-000014,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,146333000,
0001492658-18-000050,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,45057000,
0001492658-18-000050,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,41831000,
0001529628-18-000122,AccountsPayableCurrent,us-gaap/2017,,20180930,0,USD,10798000,
0001529628-18-000122,AccountsPayableCurrent,us-gaap/2017,,20171231,0,USD,26123000,
